scripts/vscripts/modifiers/modifier_mingzhong.lua	2008
scripts/vscripts/modifiers/modifier_manarecover.lua	0
scripts/vscripts/modifiers/modifier_fast_buff_bianyi.lua	984
scripts/vscripts/modifiers/modifier_evasion_buff.lua	916
scripts/vscripts/modifiers/modifier_difficulty.lua	1086
scripts/vscripts/modifiers/modifier_boss_shields.lua	8390
scripts/vscripts/modifiers/modifier_bossnandu.lua	1457
scripts/vscripts/modifiers/modifier_bianyi.lua	1217
scripts/vscripts/modifiers/modifier_attacksound.lua	1430
scripts/vscripts/modifiers/modifier_ability_cast_warning.lua	4056
scripts/vscripts/modifiers/generic_modifiers.lua	91675
scripts/vscripts/modifiers/11.lua	14481
scripts/vscripts/items/zhuanshu/item_shoe_zhuanshu_sandra_1.lua	9077
scripts/vscripts/items/zhuanshu/item_jew_zhuanshu_emma_xiangnang.lua	9738
scripts/vscripts/items/treebossitem/item_wp_xinyangzhiyuan.lua	9569
scripts/vscripts/items/treebossitem/item_wp_lunhuisuyuanzhanren.lua	11891
scripts/vscripts/items/treebossitem/item_wp_linglangshengquan.lua	8502
scripts/vscripts/items/treebossitem/item_wp_fenhenjinji.lua	8202
scripts/vscripts/items/treebossitem/item_shoe_chonggaotanxianpifeng.lua	8101
scripts/vscripts/items/treebossitem/item_jew_youlingzhitong.lua	11691
scripts/vscripts/items/treebossitem/item_jew_shenchengdaogao.lua	10815
scripts/vscripts/items/treebossitem/item_armor_chaoxibiyou.lua	11612
scripts/vscripts/items/tishen/tishen.lua	1857
scripts/vscripts/items/thunder_item/item_wp_qing_thunder_soul.lua	21120
scripts/vscripts/items/thunder_item/item_thunder_sword_soul.lua	2180
scripts/vscripts/items/thunder_item/item_cailiao_thunderegg.lua	2856
scripts/vscripts/items/rune/rune.lua	47717
scripts/vscripts/items/raid_1_5/item_wp_qing_thunder_staff.lua	29733
scripts/vscripts/items/raid_1_5/item_wp_qing_thunder_hammer.lua	29099
scripts/vscripts/items/raid_1_5/item_wp_qing_thunder_dagger.lua	32282
scripts/vscripts/items/raid_1_5/item_shoe_zhuanshu_arven_1.lua	9803
scripts/vscripts/items/raid_1_5/item_shoe_taitanzugeng.lua	11627
scripts/vscripts/items/raid_1_5/item_shoe_qinwangzhenzhandoupeng.lua	15456
scripts/vscripts/items/raid_1_5/item_jew_zhuanshu_kyra_1.lua	14804
scripts/vscripts/items/raid_1_5/item_helm_shenyuanningwang.lua	9372
scripts/vscripts/items/raid_1_5/item_armor_moludaofengxiongjia.lua	14934
scripts/vscripts/items/raid_1_34/item_wp_thundersword.lua	11501
scripts/vscripts/items/raid_1_34/item_wp_thunderstaff.lua	15414
scripts/vscripts/items/raid_1_34/item_wp_thunderhammer.lua	12632
scripts/vscripts/items/raid_1_34/item_shoe_zhuanshu_lauren_1.lua	13248
scripts/vscripts/items/raid_1_34/item_shoe_daxingluopifeng.lua	12516
scripts/vscripts/items/raid_1_34/item_jew_zhuanshu_caden_1.lua	11287
scripts/vscripts/items/raid_1_34/item_jew_dafuhuojiezhi.lua	10939
scripts/vscripts/items/raid_1_34/item_helm_damengyantoukui.lua	12817
scripts/vscripts/items/raid_1_34/item_armor_dafabaoyifu.lua	14921
scripts/vscripts/items/raid_1/item_shoe_jiasuxiezi.lua	10500
scripts/vscripts/items/raid_1/item_shoe_jianshangyaodai.lua	9232
scripts/vscripts/items/raid_1/item_jew_xianweishe.lua	10715
scripts/vscripts/items/raid_1/item_jew_quanshuxing.lua	9200
scripts/vscripts/items/raid_1/item_jew_dafuhuojiezhi.lua	9276
scripts/vscripts/items/raid_1/item_armor_pojiayifu.lua	11274
scripts/vscripts/items/raid_1/item_armor_huixueyifu.lua	10061
scripts/vscripts/items/pet/pet_spell.lua	5260
scripts/vscripts/items/pet/pet_modifier.lua	44173
scripts/vscripts/items/newbie_chest/item_wp_hunter_1.lua	9542
scripts/vscripts/items/newbie_chest/item_helm_jiangongji_1.lua	11012
scripts/vscripts/items/newbie_chest/item_bottle_wine_1.lua	3666
scripts/vscripts/items/newbie_chest/item_armor_xunshoushi_2.lua	11887
scripts/vscripts/items/newbie_chest/item_armor_xunshoushi_1.lua	11161
scripts/vscripts/items/newbie/item_shoe_newbieshoe.lua	0
scripts/vscripts/items/newbie/item_helm_newbiehelm.lua	0
scripts/vscripts/items/funitem/open_newbie_chest.lua	7095
scripts/vscripts/items/funitem/item_wp_jinchanzi.lua	0
scripts/vscripts/items/funitem/item_texiao_test.lua	8646
scripts/vscripts/items/funitem/item_consum_huanjing_box.lua	1502
scripts/vscripts/items/funitem/item_consum_buchangbox.lua	2494
scripts/vscripts/items/funitem/item_consum_1007.lua	2403
scripts/vscripts/items/funitem/item_backpack_small1.lua	973
scripts/vscripts/items/funitem/item_backpack_mid2.lua	951
scripts/vscripts/items/funitem/item_backpack_mid1.lua	951
scripts/vscripts/items/funitem/add_texiao_item.lua	303
scripts/vscripts/items/funitem/add_huobi_items.lua	437
scripts/vscripts/items/fenghuangitem/item_wp_rongyanzhishi.lua	8686
scripts/vscripts/items/fenghuangitem/item_wp_qing_baiyuejiao.lua	10857
scripts/vscripts/items/fenghuangitem/item_wp_qianchengzhefubao.lua	7653
scripts/vscripts/items/fenghuangitem/item_shoe_xuwuzhisha.lua	9152
scripts/vscripts/items/fenghuangitem/item_shoe_dafengzhicheng.lua	20451
scripts/vscripts/items/fenghuangitem/item_jew_shigushouzhuo.lua	9265
scripts/vscripts/items/fenghuangitem/item_jew_mabijiezhi.lua	9263
scripts/vscripts/items/fenghuangitem/item_helm_siwangfoujue.lua	10004
scripts/vscripts/items/fenghuangitem/item_helm_jianjiatou.lua	10537
scripts/vscripts/items/fenghuangitem/item_helm_chongfengtou.lua	11200
scripts/vscripts/items/fenghuangitem/item_armor_shanbiyi.lua	10100
scripts/vscripts/items/fenghuangitem/item_armor_qing_yedenglou.lua	24687
scripts/vscripts/items/fenghuangitem/item_armor_fuleizedegugao.lua	18826
scripts/vscripts/items/faxi/item_wp_xixue_chaofuhe_1.lua	11951
scripts/vscripts/items/faxi/item_wp_sanxiang_3.lua	11394
scripts/vscripts/items/faxi/item_wp_sanxiang_2.lua	11394
scripts/vscripts/items/faxi/item_wp_sanxiang_1.lua	11394
scripts/vscripts/items/faxi/item_wp_faxi_xixue_3.lua	9588
scripts/vscripts/items/faxi/item_wp_faxi_xixue_2.lua	9590
scripts/vscripts/items/faxi/item_wp_faxi_xixue_1.lua	9590
scripts/vscripts/items/faxi/item_shoe_magic_crit_3.lua	10282
scripts/vscripts/items/faxi/item_shoe_magic_crit_2.lua	10282
scripts/vscripts/items/faxi/item_shoe_magic_crit_1.lua	10282
scripts/vscripts/items/faxi/item_jew_mana_recover_3.lua	8732
scripts/vscripts/items/faxi/item_jew_mana_recover_2.lua	8720
scripts/vscripts/items/faxi/item_jew_mana_recover_1.lua	8734
scripts/vscripts/items/faxi/item_helm_telescope_2.lua	9107
scripts/vscripts/items/faxi/item_helm_telescope_1.lua	8882
scripts/vscripts/items/faxi/item_helm_magic_attr_4.lua	8655
scripts/vscripts/items/faxi/item_helm_magic_attr_3.lua	8655
scripts/vscripts/items/faxi/item_helm_magic_attr_2.lua	8655
scripts/vscripts/items/faxi/item_helm_magic_attr_1.lua	8667
scripts/vscripts/items/faxi/item_helm_cast_range_2.lua	7517
scripts/vscripts/items/faxi/item_helm_cast_range_1.lua	7517
scripts/vscripts/items/faxi/item_armor_high_int_4.lua	7646
scripts/vscripts/items/faxi/item_armor_high_int_3.lua	7646
scripts/vscripts/items/faxi/item_armor_high_int_2.lua	7646
scripts/vscripts/items/faxi/item_armor_high_int_1.lua	7648
scripts/vscripts/items/faxi/item_armor_cast_rdc_3.lua	7711
scripts/vscripts/items/faxi/item_armor_cast_rdc_2.lua	7712
scripts/vscripts/items/faxi/item_armor_cast_rdc_1.lua	7712
scripts/vscripts/items/bottle/item_bottle_zhuoshaoyaoji.lua	0
scripts/vscripts/items/bottle/item_bottle_wolfblood.lua	0
scripts/vscripts/items/bottle/item_bottle_newbiehp.lua	4491
scripts/vscripts/items/bottle/item_bottle_doubledrop.lua	3827
scripts/vscripts/items/bottle/item_bottle_deermeat.lua	0
scripts/vscripts/items/bottle/item_bottle_baolv.lua	2082
scripts/vscripts/items/axebossitem/item_wp_tuanjiexinbiao.lua	19811
scripts/vscripts/items/axebossitem/item_wp_miwujinpozhifeng.lua	11778
scripts/vscripts/items/axebossitem/item_wp_jiandingchengchi.lua	11875
scripts/vscripts/items/axebossitem/item_shoe_shixuejushoubufa.lua	12312
scripts/vscripts/items/axebossitem/item_shoe_kuangliemaan.lua	9060
scripts/vscripts/items/axebossitem/item_jew_dilonghuxi.lua	12722
scripts/vscripts/items/axebossitem/item_helm_qinruzhefenlu.lua	8718
scripts/vscripts/items/axebossitem/item_armor_tupadeyacibibao.lua	11264
scripts/vscripts/items/axebossitem/item_armor_gaojieshouhu.lua	14958
scripts/vscripts/items/zhudonghuixue.lua	718
scripts/vscripts/items/yidaoliu.lua	446
scripts/vscripts/items/xingluo.lua	1750
scripts/vscripts/items/shiguang.lua	902
scripts/vscripts/items/selfcengshu.lua	1372
scripts/vscripts/items/poison.lua	419
scripts/vscripts/items/lingdongzhichan.lua	423
scripts/vscripts/items/linealproj.lua	3133
scripts/vscripts/items/jushou.lua	3321
scripts/vscripts/items/jiumingjia.lua	956
scripts/vscripts/items/jianjia.lua	417
scripts/vscripts/items/item_wp_zlpzhishou.lua	5890
scripts/vscripts/items/item_tatluck.lua	1421
scripts/vscripts/items/item_shoe_rongyantuijinqi.lua	4151
scripts/vscripts/items/item_lava_caller.lua	4857
scripts/vscripts/items/item_jew_shenlingbaoshi.lua	9952
scripts/vscripts/items/item_jew_shanfeng.lua	9578
scripts/vscripts/items/item_jew_milinbaoshi.lua	9664
scripts/vscripts/items/item_initial_equip_lottery.lua	1236
scripts/vscripts/items/item_consum_hunneng.lua	482
scripts/vscripts/items/item_box_zixuan_1.lua	2283
scripts/vscripts/items/item_attributes.lua	7047
scripts/vscripts/items/huicheng.lua	1271
scripts/vscripts/items/groupshield.lua	3543
scripts/vscripts/items/function_item.lua	9999
scripts/vscripts/items/fenghuang.lua	1529
scripts/vscripts/items/fanshangjia.lua	2861
scripts/vscripts/items/dubo.lua	672
scripts/vscripts/items/diejiabuff.lua	2837
scripts/vscripts/items/consumeable.lua	438
scripts/vscripts/items/chancedamage.lua	1055
scripts/vscripts/items/bianda.lua	394
scripts/vscripts/items/beidonggongsu.lua	2263
scripts/vscripts/items/attrbuff.lua	1009
scripts/vscripts/items/aoeheal.lua	3624
scripts/vscripts/heroes/sandra/ultimatelaser.lua	10067
scripts/vscripts/heroes/sandra/modifier_fuyoupao.lua	7092
scripts/vscripts/heroes/sandra/modifier_flame_torment.lua	6669
scripts/vscripts/heroes/sandra/modifier_energy_stack.lua	2791
scripts/vscripts/heroes/sandra/modifier_attack_passive.lua	5071
scripts/vscripts/heroes/sandra/lava_cannon.lua	3683
scripts/vscripts/heroes/sandra/flametorment.lua	1532
scripts/vscripts/heroes/sandra/exultimatelaser.lua	7672
scripts/vscripts/heroes/sandra/dimensionalstrike.lua	9247
scripts/vscripts/heroes/sandra/deathsniper.lua	10077
scripts/vscripts/heroes/sandra/belluccitallent.lua	2199
scripts/vscripts/heroes/naima/naima.lua	69868
scripts/vscripts/heroes/modifier/modifier_slow_debuff.lua	1010
scripts/vscripts/heroes/modifier/modifier_skin_texiao.lua	0
scripts/vscripts/heroes/modifier/modifier_fast_buff.lua	1023
scripts/vscripts/heroes/modifier/modifier_fast_aura.lua	1247
scripts/vscripts/heroes/modifier/modifier_custom_knockback.lua	5345
scripts/vscripts/heroes/modifier/modifier_burn.lua	1015
scripts/vscripts/heroes/modifier/modifier_bleed.lua	928
scripts/vscripts/heroes/mage/mage.lua	45677
scripts/vscripts/heroes/lauren/wolfinstinct.lua	1795
scripts/vscripts/heroes/lauren/twine.lua	1469
scripts/vscripts/heroes/lauren/parry.lua	1181
scripts/vscripts/heroes/lauren/modifier_twine.lua	1490
scripts/vscripts/heroes/lauren/modifier_rush.lua	5002
scripts/vscripts/heroes/lauren/modifier_parry.lua	5124
scripts/vscripts/heroes/lauren/modifier_move.lua	2638
scripts/vscripts/heroes/lauren/modifier_lunge_slashes.lua	4275
scripts/vscripts/heroes/lauren/modifier_lunge_explosion.lua	2413
scripts/vscripts/heroes/lauren/modifier_lunge_dash.lua	3945
scripts/vscripts/heroes/lauren/modifier_lunge_damage.lua	910
scripts/vscripts/heroes/lauren/modifier_lunge_buff.lua	480
scripts/vscripts/heroes/lauren/modifier_group_bleed.lua	1571
scripts/vscripts/heroes/lauren/modifier_effect_counter.lua	1237
scripts/vscripts/heroes/lauren/modifier_effect.lua	1421
scripts/vscripts/heroes/lauren/lunge.lua	2204
scripts/vscripts/heroes/lauren/effect_lauren.lua	504
scripts/vscripts/heroes/lauren/dogged_warcry.lua	4904
scripts/vscripts/heroes/lauren/counter_allez.lua	744
scripts/vscripts/heroes/lauren/bloodcryknockback.lua	1901
scripts/vscripts/heroes/lauren/bloodcrydrag.lua	1801
scripts/vscripts/heroes/lauren/bloodcry.lua	1627
scripts/vscripts/heroes/lauren/backjump.lua	2426
scripts/vscripts/heroes/lauren/allez.lua	5768
scripts/vscripts/heroes/lanquan/warcry.lua	8007
scripts/vscripts/heroes/lanquan/warbanner_regen.lua	1743
scripts/vscripts/heroes/lanquan/warbanner_reduce.lua	1645
scripts/vscripts/heroes/lanquan/warbanner_damage.lua	1759
scripts/vscripts/heroes/lanquan/powerthrowing.lua	17700
scripts/vscripts/heroes/lanquan/modifier_aura_regen.lua	2352
scripts/vscripts/heroes/lanquan/modifier_aura_red.lua	2334
scripts/vscripts/heroes/lanquan/modifier_aura_damage.lua	2372
scripts/vscripts/heroes/lanquan/garciapride.lua	3802
scripts/vscripts/heroes/lanquan/frenzyfist.lua	8438
scripts/vscripts/heroes/lanquan/flag_status.lua	319
scripts/vscripts/heroes/lanquan/flag_info.lua	1144
scripts/vscripts/heroes/lanquan/crush.lua	9008
scripts/vscripts/heroes/caden/shield.lua	50131
scripts/vscripts/heroes/arven/stingdash.lua	2254
scripts/vscripts/heroes/arven/olmedomercy.lua	279
scripts/vscripts/heroes/arven/modifier_twine.lua	2162
scripts/vscripts/heroes/arven/modifier_lunge_slashes.lua	3774
scripts/vscripts/heroes/arven/modifier_lunge_dash.lua	3707
scripts/vscripts/heroes/arven/modifier_lunge_damage.lua	648
scripts/vscripts/heroes/arven/modifier_judgement_debuff.lua	3226
scripts/vscripts/heroes/arven/modifier_evasion_aura.lua	1298
scripts/vscripts/heroes/arven/lightrose.lua	4182
scripts/vscripts/heroes/arven/leafevade.lua	1674
scripts/vscripts/heroes/arven/heavenlyexecution.lua	9524
scripts/vscripts/heroes/arven/cirrusroot.lua	2011
scripts/vscripts/helper/playerutil.lua	8172
scripts/vscripts/helper/helperfunc.lua	4613
scripts/vscripts/boss/trigger_skill/trap_chainboss.lua	2591
scripts/vscripts/boss/treeboss/treeboss_ai.lua	19760
scripts/vscripts/boss/treeboss/treeboss.lua	35025
scripts/vscripts/boss/treeboss/summon_ai.lua	6606
scripts/vscripts/boss/treeboss/modifier_treeboss_nandu.lua	62
scripts/vscripts/boss/texiao/texiao_ai.lua	598
scripts/vscripts/boss/spiderboss/spiderrush.lua	1456
scripts/vscripts/boss/spiderboss/modifier_poisonpath.lua	1136
scripts/vscripts/boss/spiderboss/modifier_firepath.lua	5330
scripts/vscripts/boss/spiderboss/modifier_acidspray_thinker.lua	2132
scripts/vscripts/boss/spiderboss/acidspray.lua	535
scripts/vscripts/boss/raid_1/raid_boss_5_yanmo_ai.lua	2109
scripts/vscripts/boss/raid_1/raid_boss_5_creep_ai.lua	13341
scripts/vscripts/boss/raid_1/raid_boss_5_ai.lua	25298
scripts/vscripts/boss/raid_1/raid_boss_5.lua	64803
scripts/vscripts/boss/raid_1/raid_boss_4_ai.lua	21981
scripts/vscripts/boss/raid_1/raid_boss_4.lua	37825
scripts/vscripts/boss/raid_1/raid_boss_3_soul_ai.lua	3618
scripts/vscripts/boss/raid_1/raid_boss_3_bat_ai.lua	1025
scripts/vscripts/boss/raid_1/raid_boss_3_ai.lua	21510
scripts/vscripts/boss/raid_1/raid_boss_3.lua	43261
scripts/vscripts/boss/raid_1/raid_boss_2_ai.lua	30618
scripts/vscripts/boss/raid_1/raid_boss_2.lua	30744
scripts/vscripts/boss/raid_1/raid_boss_1_ai.lua	21208
scripts/vscripts/boss/raid_1/raid_boss_1.lua	20106
scripts/vscripts/boss/raid_1/kongmo_ai.lua	7275
scripts/vscripts/boss/raid_1/creep_fangshou_ai.lua	5732
scripts/vscripts/boss/raid_1/creep_3.lua	7956
scripts/vscripts/boss/raid_1/creep_2_ai.lua	15432
scripts/vscripts/boss/raid_1/creep_2.lua	8647
scripts/vscripts/boss/raid_1/creep_1_ai.lua	13277
scripts/vscripts/boss/raid_1/creep_110_1_ai.lua	17256
scripts/vscripts/boss/raid_1/creep_1.lua	5849
scripts/vscripts/boss/hunterwiper/wolfinstinct.lua	4380
scripts/vscripts/boss/hunterwiper/modifier_rush.lua	4999
scripts/vscripts/boss/hunterwiper/modifier_move.lua	3180
scripts/vscripts/boss/hunterwiper/modifier_group_bleed.lua	1571
scripts/vscripts/boss/hunterwiper/bloodcryknockback.lua	1901
scripts/vscripts/boss/hunterwiper/bloodcrydrag.lua	1804
scripts/vscripts/boss/hunterwiper/bloodcry.lua	1630
scripts/vscripts/boss/hunterwiper/bloodclaw.lua	889
scripts/vscripts/boss/hunterwiper/backjump.lua	2426
scripts/vscripts/boss/huanjing_ai/huanjing_xiaoguai_ai.lua	10402
scripts/vscripts/boss/huanjing_ai/huanjing_jingying_ai.lua	18810
scripts/vscripts/boss/huanjing_ai/huanjing_boss_ai.lua	23840
scripts/vscripts/boss/fenghuang/xiaofenghuang_ai.lua	15678
scripts/vscripts/boss/fenghuang/fenghuang_ai.lua	24110
scripts/vscripts/boss/fenghuang/fenghuang.lua	40089
scripts/vscripts/boss/axeboss/modifier_custodian_nandu.lua	64
scripts/vscripts/boss/axeboss/kanmenren_ai.lua	34224
scripts/vscripts/boss/axeboss/custodian.lua	62848
scripts/vscripts/boss/xiaoguai_ai.lua	14667
scripts/vscripts/boss/test_ai.lua	11767
scripts/vscripts/boss/spiderboss_ai.lua	8751
scripts/vscripts/boss/muzhuang_ai.lua	7631
scripts/vscripts/boss/jingying_ai.lua	20995
scripts/vscripts/boss/hunterwiper_ai.lua	8751
scripts/vscripts/boss/gebulin_ai.lua	12443
scripts/vscripts/boss/ai_core.lua	6313
scripts/vscripts/yuzairu.lua	2320
scripts/vscripts/shuaguai.lua	7783
scripts/vscripts/drop_item.lua	1032
scripts/vscripts/backpack.lua	79310
scripts/vscripts/addon_game_mode.lua	356178
scripts/vscripts/util/texiao.kv	5199
scripts/kv/zhuanshu.kv	102
scripts/kv/texiao.kv	3563
scripts/kv/spawn.kv	22127
scripts/kv/skill_pool.kv	0
scripts/kv/random_skill_backup.kv	9174
scripts/kv/random_skill.kv	10824
scripts/kv/random_buff.kv	0
scripts/kv/pet.kv	4170
scripts/kv/model.kv	1242
scripts/kv/item_drops.kv	120534
scripts/kv/item_class.kv	115858
scripts/kv/item_class - 副本.kv	70705
scripts/kv/item_all_test.kv	79085
scripts/kv/item_all.kv	104340
scripts/kv/huanjing_unit.kv	7887
scripts/kv/hecheng.kv	39048
scripts/kv/econ_items.kv	3854
scripts/kv/custom_shop.kv	6189
scripts/kv/addon_schinese.kv	5727
resource/word_filter_cache_1.dat	933662
resource/flash3/images/spellicons/desktop.ini	19322
resource/flash3/images/spellicons/custom/emma/desktop.ini	730
resource/flash3/images/spellicons/custom/boss/desktop.ini	652
resource/flash3/images/items/desktop.ini	938
resource/flash3/images/items/consume/desktop.ini	19322
resource/flash3/images/spellicons/custom/shield/w.png	28106
resource/flash3/images/spellicons/custom/shield/r.png	34462
resource/flash3/images/spellicons/custom/shield/q.png	28119
resource/flash3/images/spellicons/custom/shield/f.png	31068
resource/flash3/images/spellicons/custom/shield/e3.png	26879
resource/flash3/images/spellicons/custom/shield/e2.png	29081
resource/flash3/images/spellicons/custom/shield/e.png	26805
resource/flash3/images/spellicons/custom/shield/d.png	29533
resource/flash3/images/spellicons/custom/sandra/7.png	34718
resource/flash3/images/spellicons/custom/sandra/6.png	21571
resource/flash3/images/spellicons/custom/sandra/5.png	30795
resource/flash3/images/spellicons/custom/sandra/4.png	26813
resource/flash3/images/spellicons/custom/sandra/3.png	30742
resource/flash3/images/spellicons/custom/sandra/2.png	26719
resource/flash3/images/spellicons/custom/sandra/1.png	22924
resource/flash3/images/spellicons/custom/mage/6.png	28553
resource/flash3/images/spellicons/custom/mage/5.png	29335
resource/flash3/images/spellicons/custom/mage/4.png	28422
resource/flash3/images/spellicons/custom/mage/3.png	31258
resource/flash3/images/spellicons/custom/mage/2.png	33888
resource/flash3/images/spellicons/custom/mage/1.png	28727
resource/flash3/images/spellicons/custom/lauren/9.png	18909
resource/flash3/images/spellicons/custom/lauren/8.png	27676
resource/flash3/images/spellicons/custom/lauren/7.png	26308
resource/flash3/images/spellicons/custom/lauren/6.png	26200
resource/flash3/images/spellicons/custom/lauren/5.png	26264
resource/flash3/images/spellicons/custom/lauren/4.png	27574
resource/flash3/images/spellicons/custom/lauren/3.png	27182
resource/flash3/images/spellicons/custom/lauren/2.png	25449
resource/flash3/images/spellicons/custom/lauren/1.png	24520
resource/flash3/images/spellicons/custom/emma/zeus_arc_lightning_immortal.png	35308
resource/flash3/images/spellicons/custom/emma/wisp_tether_alt.png	25928
resource/flash3/images/spellicons/custom/emma/warlock_golem_permanent_immolation.png	37177
resource/flash3/images/spellicons/custom/emma/phantom_lancer_phantom_edge.png	32659
resource/flash3/images/spellicons/custom/emma/omniknight_purification.png	28797
resource/flash3/images/spellicons/custom/emma/monkey_king_spring.png	31575
resource/flash3/images/spellicons/custom/emma/mirana_starfall.png	32445
resource/flash3/images/spellicons/custom/emma/lina_lightstrike_array_gold.png	29325
resource/flash3/images/spellicons/custom/emma/earthshaker_aftershock_alt2.png	29054
resource/flash3/images/spellicons/custom/emma/earthshaker_aftershock.png	30644
resource/flash3/images/spellicons/custom/emma/centaur_stampede.png	30244
resource/flash3/images/spellicons/custom/emma/antimage_blink_gold.png	30951
resource/flash3/images/spellicons/custom/emma/6.png	30387
resource/flash3/images/spellicons/custom/emma/5.png	24738
resource/flash3/images/spellicons/custom/emma/4.png	32712
resource/flash3/images/spellicons/custom/emma/3.png	20536
resource/flash3/images/spellicons/custom/emma/2.png	28081
resource/flash3/images/spellicons/custom/emma/1.png	24980
resource/flash3/images/spellicons/custom/boss/treant_living_armor.png	33560
resource/flash3/images/spellicons/custom/boss/pudge_meat_hook_arcana.png	29838
resource/flash3/images/spellicons/custom/boss/pudge_flesh_heap.png	31014
resource/flash3/images/spellicons/custom/boss/obsidian_destroyer_sanity_eclipse.png	32061
resource/flash3/images/spellicons/custom/boss/lycan_summon_wolves.png	30384
resource/flash3/images/spellicons/custom/boss/lycan_howl.png	27205
resource/flash3/images/spellicons/custom/boss/leshrac_split_earth.png	30747
resource/flash3/images/spellicons/custom/boss/juggernaut_blade_fury_immortal_gold.png	28587
resource/flash3/images/spellicons/custom/boss/juggernaut_blade_fury_immortal.png	27363
resource/flash3/images/spellicons/custom/boss/earthshaker_fissure.png	31122
resource/flash3/images/spellicons/custom/boss/centaur_stampede.png	30244
resource/flash3/images/spellicons/custom/arven/7.png	33564
resource/flash3/images/spellicons/custom/arven/6.png	29097
resource/flash3/images/spellicons/custom/arven/5.png	27369
resource/flash3/images/spellicons/custom/arven/4.png	31032
resource/flash3/images/spellicons/custom/arven/3.png	31380
resource/flash3/images/spellicons/custom/arven/2.png	34879
resource/flash3/images/spellicons/custom/arven/1.png	31410
resource/flash3/images/spellicons/zeus_arc_lightning_immortal.png	35308
resource/flash3/images/spellicons/witch_doctor_paralyzing_cask_immortal.png	37648
resource/flash3/images/spellicons/witch_doctor_paralyzing_cask.png	33134
resource/flash3/images/spellicons/witch_doctor_maledict_immortal.png	39162
resource/flash3/images/spellicons/witch_doctor_death_ward.png	38416
resource/flash3/images/spellicons/wisp_tether_alt.png	25928
resource/flash3/images/spellicons/wisp_spirits_out_alt.png	28394
resource/flash3/images/spellicons/wisp_spirits_in_alt.png	23693
resource/flash3/images/spellicons/wisp_spirits_alt.png	29843
resource/flash3/images/spellicons/wisp_relocate_alt.png	33805
resource/flash3/images/spellicons/wisp_overcharge_alt.png	31414
resource/flash3/images/spellicons/winter_wyvern_cold_embrace.png	29486
resource/flash3/images/spellicons/windrunner_powershot.png	27722
resource/flash3/images/spellicons/weaver_shukuchi.png	26837
resource/flash3/images/spellicons/weaver_geminate_attack_gold.png	29965
resource/flash3/images/spellicons/weaver_geminate_attack.png	29862
resource/flash3/images/spellicons/warlock_shadow_word.png	31655
resource/flash3/images/spellicons/warlock_rain_of_chaos.png	38357
